Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
77748,3WHiBujySlyLW9gUiP0cID,Grupo Presença,Pagode do Presença (Ao Vivo),Medley: A Pessoa Certa / Traição / Modo Avião / Pode Me Chamar de Mô - Ao Vivo,42,409136,False,0.543,0.701,0,-8.162,1,0.0327,0.462,0.0,0.38,0.828,173.917,4,pagode
77745,3GjKOA289OnjSFlvqyXGMk,Vitinho;Imaginasamba,"Sonhos, Vol. 02 (Ao Vivo)",Quer Me Machucar - Ao Vivo,42,212142,False,0.517,0.747,7,-6.032,1,0.0429,0.678,0.0,0.967,0.475,139.879,4,pagode
77741,6HuUcMCzHCjDekOecna7B4,Vitinho,"Sonhos, Vol. 1 (Ao Vivo)",Crise - Ao Vivo,42,201782,False,0.489,0.644,10,-6.691,1,0.0389,0.656,0.0,0.963,0.58,139.717,4,pagode
77731,4sLPFbbcCnsG9mEHhI9VtT,Salgadinho;Jeito Moleque,Pé na Areia / Numa Boa,Pé na Areia / Numa Boa - Jeito Moleque Remix,42,286578,False,0.647,0.887,6,-5.513,0,0.052,0.544,0.0,0.228,0.966,167.883,4,pagode
77730,4s4N935Z4XgvEmmIaZE83e,Turma do Pagode,Misturadin (Ao Vivo),Duas Paixões / Shortinho Saint-Tropez - Ao Vivo,42,244040,False,0.625,0.782,2,-8.933,1,0.0347,0.804,0.0,0.87,0.963,83.989,4,pagode
77727,42Pg1EvcN94I1BHDnKby09,Nosso Sentimento,Liberdade (Ao Vivo),Sem Você - Ao Vivo,42,238720,False,0.58,0.58,2,-7.876,1,0.0342,0.737,0.0,0.674,0.525,133.984,4,pagode
77725,7MZhBMtQd4GjYxPkQD30Vq,Mumuzinho;Renato da Rocinha,Resenha Do Mumu (Ao Vivo),Quando A Gira Girou / Quem É Ela? - Ao Vivo,42,293463,False,0.649,0.721,7,-7.468,1,0.0638,0.318,0.0,0.408,0.766,113.538,4,pagode
28823,6H8qW0UoLvVWFaE0sms6NK,GG Magree,My Wicked,My Wicked,42,233048,False,0.333,0.805,0,-4.376,1,0.0433,0.0856,0.0,0.285,0.175,163.969,4,dub
19875,4ESkWmp6wJZhSQ64KBzYju,Upchurch,King of Dixie,Radio Jam,42,199466,True,0.465,0.612,9,-9.803,1,0.0529,0.304,0.0,0.0407,0.282,79.814,4,country
1002,7nYbKsvhM88mHCmFsAIQVp,Criolo,Fellini,Fellini,42,171989,False,0.805,0.746,1,-5.211,0,0.185,0.238,0.0,0.215,0.717,127.922,4,afrobeat
12464,3vSRtdzUMEoyQ7zQB4CwKT,Miriam Yeung,Miriam,假如讓我說下去,42,205333,False,0.415,0.323,5,-7.829,1,0.0338,0.639,0.0,0.195,0.275,171.86,4,cantopop
75317,55ZOwV8VlGuI8f7wc4vofi,Karunesh,Call of the Mystic,Monsoon's Dance,42,417093,False,0.442,0.407,9,-13.774,0,0.0351,0.365,0.914,0.0975,0.157,81.024,4,new-age
75300,5aeT0ug8aEM2UZYUUKG14e,Enigma,Seven Lives Many Faces,Déjà Vu,42,176253,False,0.473,0.361,7,-12.468,1,0.0293,0.732,0.922,0.584,0.246,95.012,4,new-age
75357,64OlZKmXv3TUnPIWTkThV6,Stive Morgan,The Crossroads of Time,Wandering Soul,42,436431,False,0.588,0.558,9,-12.677,0,0.0466,0.757,0.875,0.0688,0.454,84.983,4,new-age
94875,0g37C4mUY0Ic4FyylwGlgw,Ely Waves;Mookigang,There For You,There For You,42,138240,False,0.736,0.507,8,-8.957,1,0.0437,0.223,0.0,0.0934,0.0696,124.965,4,sad
75503,0aiqrNJkcz1xDGUD8HLrRz,Govi,Mosaico,Bumblebeat,42,274133,False,0.7,0.684,11,-10.688,0,0.0325,0.801,0.877,0.0916,0.8,92.994,4,new-age
19880,4smdDxU927wqJsaNr8RkTc,Cody Johnson,Gotta Be Me,Chain Drinkin',42,189760,False,0.575,0.793,2,-4.954,1,0.0426,0.199,0.0,0.0818,0.817,166.099,4,country
19878,7lw7DXpbGG8tQFJYRpt2jH,Crashville,PØBEL,PØBEL,42,196578,False,0.558,0.742,9,-6.764,1,0.0287,0.0132,4.48e-06,0.0817,0.809,152.014,4,country
19877,4mbwslolhrTX8PlqGmZ8WE,Riley Green,We Out Here: Live,Dixieland Delight - Live,42,330939,False,0.254,0.909,1,-6.556,1,0.0713,0.00112,0.000334,0.925,0.437,94.32,4,country
68786,7DBV4x6vQZBIUn2lKOIfDu,Dvice;Alex Kyza,Soltera,Soltera,42,184764,True,0.745,0.878,3,-3.435,0,0.0883,0.417,1.03e-06,0.628,0.866,92.01,4,latino
68785,0YoNL20XORC4ZuxlRLu3cM,Young Cister;Duki,LO MAS XULO DE TU INSTA,DOLCE,42,242006,False,0.783,0.656,7,-4.009,0,0.0491,0.0678,4.92e-06,0.17,0.469,92.02,4,latino
68784,6jM9zDolSTqAmvBziZBifG,Ecko;Omar Varela,No Le Bajo,No Le Bajo,42,143586,False,0.826,0.539,2,-4.855,1,0.102,0.0317,0.0,0.074,0.808,88.017,4,latino
68783,5NEOrndIlvyFu3KQspabJC,Sayian Jimmy;NicoClear;JOSEPE EL DEMENTE;Nysix Music;Gabo El Chamaquito,Me Gustaria,Me Gustaria,42,226666,True,0.763,0.505,5,-7.493,1,0.2,0.302,0.0,0.125,0.408,90.001,4,latino
105130,12aZMF06csv4n55b8GFGhc,PIÑA PINK,Peaches 'n' Cream,Peaches 'n' Cream,42,192307,False,0.643,0.394,0,-13.073,1,0.0671,0.81,0.909,0.794,0.584,155.944,4,study
77738,6EBBdEw3Np1YAAQd55ABGr,RDN;Suel;Ferrugem,"RDN & Amigos, Vol. 2",Engano,42,96554,False,0.695,0.534,2,-10.166,1,0.049,0.494,0.0,0.197,0.533,82.054,4,pagode
77737,4EPvkt2M9ZojH4bE2rfPCF,Mumuzinho,Resenha Do Mumu (Ao Vivo),Não Quero Despedida / Quero Mais - Ao Vivo,42,227683,False,0.535,0.751,4,-7.01,1,0.0554,0.565,0.0,0.368,0.864,177.865,4,pagode
77733,7AbWuxhd0aQrrdqNSKuoST,Nosso Sentimento,Assim!,Sonho de Amor,42,234173,False,0.568,0.651,1,-6.701,0,0.0404,0.767,0.0,0.257,0.652,146.021,4,pagode
77732,3imRMSkPHpFn9p0QcyjEn3,Grupo Sambaí,"Sambaí 15 Anos, Bloco 1 (Ao Vivo)",Pensa Bem / Chega Aí / Falando Com os Astros - Ao Vivo,42,405254,False,0.636,0.705,7,-7.437,0,0.0436,0.75,1.15e-05,0.937,0.686,112.043,4,pagode
75405,7dbDf1c8CPG61elIUtm4Uf,Enigma,MCMXC a.D.,The Voice & The Snake,42,101066,False,0.204,0.236,0,-27.946,1,0.053,0.908,0.905,0.108,0.101,108.852,5,new-age
105126,4hwavFxjOXAFhVxzkLdrXm,Casper Loe,Jumping Stairs,Jumping Stairs,42,114400,False,0.682,0.254,2,-11.478,0,0.0499,0.232,0.885,0.118,0.297,150.038,4,study
105125,29aEQCuc0s6E0kcFreV46L,hope mona,foggy afternoons,foggy afternoons,42,122181,False,0.696,0.141,11,-23.131,1,0.0628,0.847,0.885,0.098,0.148,110.025,4,study
105112,5fJYaMNnnKiktBETWKYTmD,meadowzz,smooth skating | no time wasted,smooth skating,42,229565,False,0.698,0.319,8,-14.866,1,0.0406,0.782,0.892,0.0939,0.46,170.018,4,study
105110,7ugkcHNMy9tjov6VMmLoKg,Ninjasister,Weekend Slide,Weekend Slide,42,148421,False,0.687,0.614,9,-6.017,0,0.0838,0.176,0.874,0.653,0.219,94.99,4,study
105107,5sY3HbCZXyKPzTNewxoleJ,fresh from the oven,oof,oof,42,136311,False,0.759,0.408,1,-11.09,0,0.279,0.612,0.805,0.105,0.124,72.035,4,study
77711,76TpuVFOMpuFYPeRnrIcpi,Os Mulekes,Os Mulekes,Gata Manda Ver,42,241240,False,0.62,0.823,7,-11.018,1,0.0633,0.369,0.0,0.163,0.921,161.894,4,pagode
77692,0zjfHb3Au0aQIrhGKuGFe9,Dilsinho;Sorriso Maroto,Juntos (Ao Vivo),Terra de Ninguém - Ao Vivo,42,164533,False,0.519,0.881,6,-6.238,0,0.0763,0.157,0.0,0.793,0.807,152.967,4,pagode
77688,4ED2RlSE8sZPsiZh2mFdPA,Vitinho,Entre Amigos (Ao Vivo),22 Minutos / Sintomas de Amor - Ao Vivo,42,408198,False,0.496,0.754,0,-4.371,1,0.0479,0.522,0.0,0.412,0.628,155.852,4,pagode
77679,4fMZdNFEIreAVf9SeVYoJc,Péricles,"Pagode Do Pericão II, Pt. 2 (Ao Vivo)",Apanhando Da Saudade - Ao Vivo,42,182270,False,0.554,0.579,1,-7.293,1,0.0401,0.579,0.0,0.973,0.638,139.754,4,pagode
77676,4WE4gFTWYPHWOualWiVoAY,Mumuzinho,Resenha Do Mumu (Ao Vivo),O Amor É Fato - Ao Vivo,42,216199,False,0.613,0.751,2,-7.289,1,0.0479,0.651,0.0,0.397,0.881,92.999,4,pagode
77671,2nph8SCHm3iOzchcOFlUWI,Salgadinho;Vou pro Sereno,Ainda Resta Uma Bagagem,Ainda Resta Uma Bagagem,42,216792,False,0.644,0.921,4,-4.431,0,0.0442,0.452,0.0,0.246,0.949,94.963,4,pagode
15869,17iwvf7pe7BSrDncxulrPb,Addict.;SAMI,Leave Me Alone,Leave Me Alone,42,135312,False,0.485,0.245,2,-12.661,0,0.0677,0.782,1.59e-06,0.11,0.178,98.54,4,chill
68830,4U2xYEQwMpHtcwXjSDAHWc,Z Jocker;Bayriton,Te Queria Ver,Te Queria Ver,42,204943,True,0.729,0.786,7,-3.87,1,0.0683,0.0397,0.00102,0.073,0.503,88.957,4,latino
68828,0YPn9Bz18DuzsMp2DhwF36,Jamsha;Frankie Boy,El Putipuerko,Oye Mira Nena (Remix) [feat. Frankie Boy],42,244904,False,0.894,0.732,2,-5.497,1,0.106,0.0326,0.0,0.569,0.837,97.979,4,latino
15891,3PiMbgO3Ac7JaCOvAzqTgS,Ely Waves,I wish I could feel nothing,I wish I could feel nothing,42,157101,True,0.646,0.446,11,-13.238,0,0.278,0.225,0.0,0.154,0.105,82.098,4,chill
28811,0e0UxWGgjXoYAYUFhJgwji,ILLENIUM;Gryffin;Daya,Awake,Feel Good,42,248156,False,0.626,0.707,2,-4.761,1,0.0335,0.22,0.0,0.221,0.481,138.062,4,dub
28806,0gsPInjPU6qsGGdLnpgTHD,Danny Olson;yetep;Easae,Melting (feat. EASAE),Melting (feat. EASAE),42,270800,False,0.159,0.589,9,-6.176,1,0.0599,0.0708,0.00191,0.106,0.152,74.92,4,dub
77661,0kFF0HaN1ckkdil7jUC7GA,Grupo Clareou,Degradê - Single,Degradê,42,243847,False,0.517,0.763,2,-5.926,1,0.0331,0.327,0.0,0.822,0.695,88.048,4,pagode
94073,7t93tKeMjySZTeI5lvZd2J,Powfu,i hate waking up,washing off the blood,42,174750,False,0.564,0.622,11,-6.608,1,0.127,0.796,0.0,0.0986,0.578,160.214,4,sad
75722,1J0mCmH4RF4dVcvkLV8h37,Secret Garden;Fionnuala Gill,You Raise Me Up - The Collection,Sleepsong,42,292160,False,0.172,0.21,2,-13.967,0,0.0393,0.892,0.0638,0.122,0.0395,171.59,3,new-age
75711,2Iv8oQZk165rUpxFqzT74u,Karunesh,Zen Breakfast,Moon Temple,42,349280,False,0.223,0.309,8,-14.439,0,0.0303,0.822,0.986,0.0998,0.0385,69.642,4,new-age
900,7sGEiBshBJXKRnvyIq3LUB,Sara Farell,#Covers,Sombody else - Acoustic,42,170712,False,0.444,0.316,2,-7.751,1,0.0429,0.841,0.0,0.138,0.571,201.64,4,acoustic
35453,1tObdXeK5QEnhKQw6t33ze,Gabriel Diniz,À Vontade,Reapaixonar,42,155376,False,0.647,0.954,7,-3.513,1,0.0334,0.386,0.000268,0.526,0.962,159.985,4,forro
12957,5xzZkUxAfcLnjN0UgxjrHb,Beyond,Beyond 24K Mastersonic Compilation,早班火車,42,351506,False,0.217,0.539,2,-12.261,1,0.0402,0.0903,3.69e-05,0.0658,0.312,89.129,4,cantopop
12933,0ZgMBZeFQC8Jja48NuDaSC,Charmaine Fong,404 Not Found,無人像你,42,234023,False,0.614,0.359,9,-8.916,1,0.0325,0.863,0.0,0.115,0.381,136.037,4,cantopop
94836,7cKjO3GCTNXmt6UuIW9M0P,Rozei,Hollywood,Hollywood,42,134400,True,0.809,0.639,8,-6.171,0,0.244,0.0322,0.0,0.0719,0.97,87.52,4,sad
68823,4x5BLUX8veFKNWu6wiu5LL,Galee Galee;Harry Nach,That's Lit,That's Lit,42,189959,True,0.91,0.713,8,-6.452,1,0.165,0.422,2.52e-06,0.149,0.539,99.994,4,latino
68821,12RhwILynUaiAw6XFGqqXB,Harry Nach,1:00 Am,1:00 Am,42,272000,True,0.736,0.752,6,-7.393,1,0.0454,0.696,2.84e-06,0.136,0.609,99.96,4,latino
68797,2hok5u09EI3Pl3PGf7j8nk,31 Minutos,Arwrarwrirwrarwro (Banda Sonora Original de la Cuarta Temporada),El Huerfadrino - Percy Mamani,42,128124,False,0.651,0.92,11,-3.651,1,0.0332,0.245,0.0,0.32,0.962,93.129,4,latino
68846,3QxgqValu8ixOxyTIabqJG,Kevin Martes 13,Aqui Estamos Redy,Aqui Estamos Redy,42,162951,True,0.733,0.84,1,-6.207,1,0.147,0.108,0.0,0.619,0.871,82.49,4,latino
77647,6kqHbJE6KbGlFPcNUE4kpI,Na Hora H,Desse Jeito É Ruim Pra Mim / Sinais / Essa Tal Liberdade / Depois do Prazer / Teu Segredo / Tá Vendo Aquela Lua (Cover) [Acústico],Desse Jeito É Ruim Pra Mim / Sinais / Essa Tal Liberdade / Depois do Prazer / Teu Segredo / Tá Vendo Aquela Lua (Cover) - Acústico,42,662697,False,0.394,0.453,9,-12.06,1,0.0653,0.794,1.03e-05,0.224,0.701,159.915,4,pagode
15928,5DH0m3YAECTBEPnu0swBQU,Stapes,Flowering,Flowering,42,164594,False,0.454,0.243,6,-10.197,0,0.0359,0.283,0.883,0.111,0.239,82.923,4,chill
75850,294ZZx4MQpdqJX6HnvdGeK,Conjure One;Rhys Fulber,Conjure One,Sleep,42,300706,False,0.603,0.836,9,-8.162,1,0.0368,0.292,0.132,0.107,0.209,103.019,4,new-age
75800,2P98yzjjBH0FiZNPv1HGOO,Yiruma,Stay in Memory,I Could See You,42,225066,False,0.349,0.0298,2,-23.601,0,0.041,0.993,0.881,0.151,0.0922,175.194,4,new-age
75554,2enC5S40NpXjXDGwkSsqqC,Jacob's Piano,Ballade Pour Adeline,Ballade Pour Adeline,42,173250,False,0.322,0.203,0,-16.609,1,0.0329,0.949,0.945,0.112,0.134,134.652,4,new-age
43951,0JOKsHHDXCtnGYZdfsV0go,Biscits;MY M8 JAY,Speakerphone,Speakerphone,42,187615,False,0.827,0.807,1,-5.946,1,0.0585,0.011,0.166,0.122,0.782,123.963,4,groove
68844,0jdpEZOn94AYksJhzRUA1N,Julianno Sosa,L.O.V.E. 2,Estrellita,42,158110,False,0.703,0.57,10,-7.556,0,0.0723,0.131,1.28e-05,0.116,0.583,170.073,4,latino
68840,7ntJVBC11rBSPyGowYV1qz,Canticuénticos,A Cocochito,"¡Qué Suerte, Qué Risa!",42,159807,False,0.592,0.422,9,-7.933,1,0.0475,0.836,0.0,0.105,0.573,69.8,4,latino
28678,1ucn3B55IQQcQ8PPHcFtDS,ILLENIUM;OEKIIN,ASCEND,All Together (with OEKIIN),42,238557,False,0.437,0.688,5,-5.315,1,0.0364,0.0656,0.0,0.156,0.193,130.114,4,dub
40421,0nFYYqz5suiZ7lVh2FK4wL,Central 3,Cordeiro e Leão (Ao Vivo),Cordeiro e Leão (Ao Vivo),42,373677,False,0.164,0.749,4,-3.187,0,0.0381,0.425,0.00965,0.121,0.0721,79.724,3,gospel
40416,1MFlNx60ZJh4WSlyVFZP1U,Diante do Trono;Ana Paula Valadão,Sim e Amém (Ao Vivo),Sim e Amém - Ao Vivo,42,464338,False,0.474,0.792,11,-6.687,0,0.0376,0.0212,2.18e-06,0.979,0.24,115.271,4,gospel
40414,38V6xYC1uKZWkHrptIu6x6,David Quinlan,Mais Amor Mais Poder,Mais Amor Mais Poder,42,668885,False,0.452,0.802,9,-6.096,0,0.0704,0.0335,9.03e-05,0.392,0.376,96.054,4,gospel
40413,46sD4u8J0E01sKf1Gsg7WS,Trio Alexandre,Minha Oração,Oliveira Verdadeira,42,325520,False,0.5,0.731,9,-5.49,1,0.0409,0.235,1.61e-05,0.115,0.497,89.911,3,gospel
40411,7tztN3e5IFxhOYV7KQgsuu,Marquinhos Gomes,Ele Não Desiste de Você (Ao Vivo no Via Show Rio de Janeiro),Não Morrerei - Ao Vivo,42,327826,False,0.348,0.604,11,-6.371,1,0.038,0.453,0.0,0.573,0.481,127.841,4,gospel
68894,3BoIHWjO48jLcdFby2P8D3,Kinky,Kinky (Remastered),Mas - Remastered,42,260426,False,0.697,0.803,6,-6.641,0,0.0477,0.433,0.13,0.112,0.707,106.376,4,latino
40410,0Jonr4Mb95BeP3gVX9KHcS,Gabriela Rocha,Até Transbordar (Ao Vivo),Me Aproximou - Ao Vivo,42,316013,False,0.345,0.697,9,-6.562,1,0.0376,0.0481,0.0,0.266,0.105,147.876,4,gospel
40409,7LJqcIIf1x2BQK0ARS9pQQ,Gabriela Rocha,Correrei (Ao Vivo),Correrei - Ao Vivo,42,331302,False,0.36,0.653,4,-6.506,1,0.0388,0.0256,0.0,0.0792,0.16,137.909,4,gospel
40408,7djOFQprGO89J8o6OTFEzf,Gabriela Gomes,O Bom Pastor,O Bom Pastor,42,323850,False,0.427,0.521,4,-5.972,1,0.0346,0.115,0.0,0.144,0.137,141.781,4,gospel
13400,4706xUPwNxD438vIJ3ELxq,Larry Heard;Mr White,E.P.,You Rock Me - Long Version,42,372640,False,0.782,0.575,7,-11.613,1,0.0279,0.034,0.0153,0.109,0.777,114.027,4,chicago-house
21260,5TaD282V96JNYFOE2SGYqQ,Sean Paul;Pitbull,She Doesn't Mind,She Doesn't Mind - Pitbull Remix,42,240140,False,0.73,0.799,7,-5.36,0,0.0695,0.000704,1.98e-06,0.177,0.613,121.291,4,dancehall
70102,4yOMpzImEy2xWT5e5i1cAD,Lu Han;Z.TAO,敏感(LH x Z.TAO),敏感(LH x Z.TAO),42,229991,False,0.799,0.543,7,-5.966,1,0.096,0.424,0.0,0.118,0.429,90.018,4,mandopop
12373,4GbTgGizUjRxDIRJKe3r7a,Candy Lo,"喜歡戀愛""粵語精選""",垃圾,42,228493,False,0.528,0.36,0,-11.301,0,0.0369,0.739,1.31e-06,0.101,0.225,107.971,4,cantopop
35304,6Hwa6OU6gPXId7DR0UrbZc,Dan Ventura,Seresta do Dan Ventura,Cigana,42,109453,False,0.925,0.786,0,-4.835,1,0.0396,0.0612,4.26e-06,0.0925,0.96,128.033,4,forro
16150,1RTcQvHYYB69XlQKvJe6h4,Bombay Jayashri,Excuse Me,Prethese Antha,42,288496,False,0.547,0.62,11,-8.601,1,0.062,0.408,0.0002,0.0996,0.2,83.997,4,classical
26601,67KK8lM4bOhXjkCby8UOPx,Gisela,Frozen: El Reino del Hielo (Banda Sonora Original),¡Sueltalo!,42,224040,False,0.67,0.422,8,-6.953,1,0.0324,0.835,0.0,0.141,0.359,137.046,4,disney
26571,3hYsfy1SBEFwrMf8q57vSd,Brad Kane;Disney,Walt Disney Records The Legacy Collection: Aladdin,One Jump Ahead - Remastered 2022,42,143093,False,0.559,0.337,7,-16.362,1,0.153,0.436,0.0,0.751,0.655,123.734,4,disney
15968,78gmXTHYxa4orBeXpRFDgF,Imfinenow;yaeow,You're Everything I Need,You're Everything I Need,42,198000,False,0.569,0.555,5,-10.23,1,0.0473,0.93,0.745,0.0929,0.527,80.0,4,chill
14209,2l7Qgiu10HXap2V5mOyHPS,CoComelon,Nursery Rhymes by CoComelon,Jack Be Nimble,42,110593,False,0.87,0.351,9,-10.767,1,0.106,0.466,2.14e-06,0.0674,0.968,139.993,4,children
94395,5TKLutg92ccWZzPW0OwBfN,kidolitx,Sugar Crashx (Remix),Sugar Crashx (Remix),42,156596,False,0.747,0.641,1,-7.276,1,0.341,0.212,1.33e-05,0.103,0.66,75.679,4,sad
94382,3Kn8ot4CivyNKG1S9DBuEw,BrxkenBxy,Problems,Problems,42,206064,True,0.786,0.821,11,-4.293,1,0.0418,0.0212,0.00651,0.089,0.493,135.038,4,sad
26857,49OEaKOzIgXfOD55bSGSeG,Donna Murphy;Delaney Stein,Tangled,"Prologue - From ""Tangled""/Score",42,122573,False,0.166,0.18,0,-16.531,1,0.0331,0.874,0.0254,0.242,0.17,81.468,3,disney
40439,5hkzvmrSDI8yVtaHsRYMO6,Valesca Mayssa;Sidney Almeida,De Janeiro a Dezembro,Um Adorador,42,572720,False,0.423,0.676,7,-5.799,0,0.0466,0.326,0.0,0.106,0.284,115.94,4,gospel
40437,4nUFNVyHzlpPGxNATSVa36,Cristo Vivo;Vinicius Zulato,Gratidão (Ao Vivo),Teu Reino - Ao Vivo,42,440413,False,0.53,0.699,6,-6.631,1,0.0428,0.279,0.0,0.668,0.318,139.812,4,gospel
40436,2QmBVh6OiFFRgvWGxO1lMa,Gabi Sampaio;Weslei Santos,Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos),Na Terra Como no Céu (Here as in Heaven) (feat. Weslei Santos),42,445035,False,0.328,0.446,8,-8.299,1,0.0333,0.118,0.0,0.109,0.141,138.666,4,gospel
40430,0Ua0VpFoZnbUnJ5JyJgbEn,Delino Marçal,Nada Além da Graça,Vim Falar Com Deus,42,196719,False,0.461,0.908,7,-3.661,1,0.124,0.412,0.0,0.865,0.518,200.071,4,gospel
69674,738KYBL40NwQNWqBTSZmmu,DOLLA,Watch Me Glow,Watch Me Glow,42,210545,False,0.727,0.847,11,-5.284,0,0.118,0.0129,0.000137,0.103,0.205,110.022,4,malay
769,5hP86UPfveDTuRSUC5FH89,Nathan Angelo,A Matter of Time,She’s The Song,42,217898,False,0.614,0.517,2,-6.205,1,0.0302,0.747,0.0,0.134,0.424,133.868,4,acoustic
28573,298v24B9yGbDw1Qyeik5oW,Last Heroes;AERYN;TwoWorldsApart,Eclipse,Eclipse,42,277714,False,0.202,0.553,6,-7.386,0,0.0437,0.098,0.000114,0.101,0.172,139.384,4,dub
40426,1uzX3EN9QdcxnNUoDxY1Un,Régis Danese;Leandro Borges,Deus Resolve,Deus Resolve,42,218562,False,0.454,0.477,9,-4.44,1,0.0311,0.597,0.0,0.092,0.398,119.414,4,gospel
40424,2rcELfYmKTFtit6Gv1ZEqF,Canção & Louvor,Eu Sou Mistério,Eu Sou Mistério,42,268510,False,0.568,0.821,2,-5.868,0,0.0638,0.124,0.0,0.11,0.461,145.982,4,gospel
23522,1CyKvPk8UOj3kvc0KRVDZn,Ilkay Sencan,What You Want,What You Want,42,162475,False,0.73,0.932,8,-3.534,1,0.0476,0.0605,0.0452,0.327,0.868,124.032,4,deep-house
28615,4lhrJ3QFVhegXsm7Bm9znL,Eliminate;XAELO,Nothing Left,Nothing Left,42,205454,False,0.536,0.746,7,-1.47,0,0.059,0.108,0.0,0.0994,0.341,82.522,4,dub
14310,6tn6OAdWQY9zj6vJyqrgVj,CoComelon,Nursery Rhymes by CoComelon,Three Little Kittens,42,154328,False,0.912,0.31,0,-8.986,1,0.0415,0.155,0.0,0.096,0.884,139.991,4,children
40453,7JVs5vtuapjOQrwoyL3G52,Gabriela Rocha,Estou Seguro (Ao Vivo),Estou Seguro - Ao Vivo,42,316070,False,0.356,0.555,5,-6.356,1,0.0313,0.154,0.0,0.0996,0.205,136.977,4,gospel
40452,0FHLdyKjddlKEvRpvFKaNV,Os Arrais,As Paisagens Conhecidas,Caneta e Papel,42,276306,False,0.576,0.288,11,-11.695,1,0.0278,0.717,4.81e-06,0.106,0.188,134.127,4,gospel
40451,6LkiENlCyuSyw8xg3S2R3V,Gabriela Rocha,Até Transbordar (Ao Vivo),Estas Comigo (You are for me) - Ao Vivo,42,314200,False,0.316,0.557,9,-6.913,1,0.0322,0.0184,0.0,0.2,0.184,130.687,4,gospel
40449,2tqf8PLiMPoO69jTmOavK8,Gabriel Brito,A Mensagem da Cruz,A Mensagem da Cruz,42,237882,False,0.458,0.231,8,-18.767,1,0.0293,0.875,0.0541,0.107,0.104,84.997,4,gospel
40448,6Lkf2max1p5I9RdukgqBcL,Gabriel Brito,Tudo Vai Passar,Tudo Vai Passar,42,204503,False,0.495,0.284,9,-10.902,1,0.0416,0.714,0.0,0.116,0.369,106.958,4,gospel
35493,240l2AGjBLiQCqBBWuttOV,Humberto & Ronaldo,Copo Sujo (Ao Vivo),Rindo à Toa / Xote da Alegria / Inquilina - Ao Vivo,42,288810,False,0.58,0.53,7,-5.048,1,0.0343,0.745,0.0,0.443,0.82,82.544,4,forro
35490,6GTYn3z9mobgTfnpp96j1S,Aviões do Forró,Aviões Do Forró Vol. 5,Indecisão,42,206053,False,0.756,0.802,5,-6.485,1,0.0386,0.648,0.0,0.0607,0.964,91.005,4,forro
35489,1qAP6lk1no8cTKv5vvC3yp,Zezo,Zezo (O Príncipe dos Teclados),A Noite do Meu Bem,42,123160,False,0.804,0.755,1,-4.388,0,0.0264,0.422,0.000134,0.0602,0.596,111.058,4,forro
69348,2t15oG64hBmlx9Y87x2Jg0,Virgoun;Audy,Dua Warna Cinta,Selamat (Selamat Tinggal),42,313670,False,0.469,0.581,0,-8.502,1,0.0293,0.521,5.42e-06,0.118,0.375,80.023,4,malay
94484,0uJ3YVjbkWefsiV2kA6U8L,Fasetya,Be Alright (Remix),Be Alright - Remix,42,156264,False,0.73,0.198,1,-14.545,1,0.102,0.91,0.00087,0.11,0.094,113.912,4,sad
28618,79szetO810NULq91m4aRrh,Spag Heddy;PsoGnar,Never Say Die Vol. 5,Reddy The Throne,42,142204,False,0.611,0.967,1,-1.486,1,0.395,0.0038,0.0,0.0808,0.534,112.467,3,dub
40446,6ElNeIt8MNGgHudS4YgTuj,Rose Nascimento,Uma Questão de Fé,Eu Acalmo o Mar,42,229853,False,0.638,0.725,7,-2.682,1,0.0351,0.507,0.0,0.101,0.255,130.024,4,gospel
40444,1BtemHS8v4yN5Kqu5A7t0i,Israel Salazar,Avante,No Meio Dos Louvores,42,259624,False,0.444,0.951,7,-4.245,1,0.126,0.00444,3.11e-05,0.989,0.185,130.115,4,gospel
21264,25Rz39rQ0TPUuW8MqChHja,Frass,Xxxplicit,Love & Dun,42,220473,True,0.432,0.704,0,-6.405,1,0.391,0.326,0.0,0.612,0.831,72.169,3,dancehall
33294,4rr1OPf80f71BYsDv26G3F,Sly Withers,Passing Through,Passing Through,42,236226,False,0.527,0.839,9,-5.465,1,0.0391,0.000169,4.47e-06,0.282,0.719,141.025,4,emo
15988,6F2Ad8gGXn3qdkdzKR46n9,KAYDEN,DOESNT COUNT,DOESNT COUNT,42,167024,False,0.718,0.598,0,-7.791,1,0.0373,0.24,0.0,0.224,0.648,88.039,4,chill
40473,2DEHcqIwG3umK94P0tlh7X,Rose Nascimento,"Começo, Meio e Fim",Portões Celestiais,42,310404,False,0.572,0.434,11,-10.598,1,0.0389,0.282,1.4e-05,0.244,0.325,145.958,4,gospel
14192,3XMZge3KZFAZmBCfNbUP19,Cri-Cri,"Las 100 Clásicas de Cri Cri, Vol. 2",Orquesta De Animales,42,153440,False,0.607,0.379,2,-10.36,1,0.0553,0.651,0.0,0.0526,0.96,112.163,4,children
14187,0yFBOotDgtTiN2N4ySt4ur,Cri-Cri,Las 100 Clásicas de Cri Cri Vol. 1,Negrito Sandía - Remasterizado,42,196906,False,0.667,0.467,7,-7.61,1,0.0451,0.794,0.0,0.136,0.934,136.566,4,children
